,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index,next.done
326,"[ 0.01900815  0.38491365 -0.01140437  1.8138055   0.42127767  1.9000211
 -2.5683007   1.        ]","[ -9.780814   -33.89197     -0.12968728  22.950352     0.7522365
  -0.77309173  -0.07718974   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01984588  0.37409574 -0.01206668  1.7898391   0.4116955   1.8849728
 -2.5846484   1.        ]","[-0.01034067  0.06741983  0.00325286  0.1443243   0.05642858  0.11367893
  0.07687024  0.        ]",10.866667,326,24,9102,0,False
327,"[ 0.01892438  0.38644093 -0.01115855  1.8168244   0.42295405  1.9011438
 -2.5666137   1.        ]","[ -0.4492301  -33.693302    -0.44609782  22.984049     0.75086164
  -0.3087768   -0.5633723    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01972124  0.37528074 -0.01196697  1.7924163   0.4126274   1.8867235
 -2.5832467   1.        ]","[-0.00955314  0.0724532   0.00455401  0.15435682  0.05865422  0.11450071
  0.07923285  0.        ]",10.9,327,24,9103,0,False
328,"[ 0.01865887  0.39020628 -0.01091203  1.8238777   0.42569676  1.9054453
 -2.5619872   1.        ]","[  1.114956   -33.953716     0.9881355   19.23487      0.6505614
  -0.42592412  -0.4314425    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01944321  0.3786651  -0.01166592  1.8002607   0.4160482   1.8915555
 -2.5778394   1.        ]","[-0.00496489  0.06043473  0.00537578  0.14007847  0.06108531  0.08628642
  0.09655862  0.        ]",10.933333,328,24,9104,0,False
329,"[ 0.0190444   0.3905847  -0.01116893  1.8261431   0.42763862  1.903944
 -2.5572228   1.        ]","[  1.114956   -33.953716     0.9881355   19.23487      0.6505614
  -0.42592412  -0.4314425    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01944321  0.3786651  -0.01166592  1.8002607   0.4160482   1.8915555
 -2.5778394   1.        ]","[-0.00496489  0.06043473  0.00537578  0.14007847  0.06108531  0.08628642
  0.09655862  0.        ]",10.966666,329,24,9105,0,False
330,"[ 0.01874945  0.3945859  -0.01068504  1.833434    0.4312002   1.9081615
 -2.5529053   1.        ]","[  0.940089   -34.902203     0.77457637  18.343018    -0.16329923
  -0.9173393   -0.975932     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01915942  0.3836179  -0.01135146  1.8107761   0.42047372  1.897818
 -2.5704513   1.        ]","[-0.00417736  0.07413099  0.00475945  0.15421985  0.0652969   0.09042954
  0.10713897  0.        ]",11.0,330,24,9106,0,False
331,"[ 0.01855922  0.39619645 -0.01037571  1.8364003   0.43343458  1.9095205
 -2.5509787   1.        ]","[ -0.42258704 -24.186327    -0.6456641   21.580917     0.6993953
   3.0337956    0.24182816   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01913641  0.38409153 -0.01131503  1.8119745   0.42090324  1.8983914
 -2.5697515   1.        ]","[-0.00397191  0.07122054  0.00493065  0.15487042  0.06447513  0.08799845
  0.10498181  0.        ]",11.033334,331,24,9107,0,False
332,"[ 0.01874522  0.400743   -0.01020026  1.8459744   0.43817735  1.9131266
 -2.5415509   1.        ]","[-2.23435983e-02 -3.43334198e+01 -5.58707267e-02  2.22175350e+01
  8.70696247e-01 -1.13865085e-01  2.02080354e-01  0.00000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.01901369  0.3877616  -0.01117697  1.8194987   0.42441607  1.9018083
 -2.5635061   1.        ]","[-0.00260229  0.07399403  0.0031159   0.15576069  0.07039876  0.07125477
  0.12401961  0.        ]",11.066667,332,24,9108,0,False
333,"[ 0.01861571  0.4026549  -0.00988798  1.8495178   0.44039667  1.9143789
 -2.5393736   1.        ]","[ -1.8896195 -25.049625   -1.7568787  33.249657    9.211583    3.025102
   2.9264128   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.0189274   0.38956976 -0.01106     1.8230729   0.42623958  1.9034477
 -2.5607393   1.        ]","[-0.00308166  0.08282811  0.00380071  0.1686694   0.08118457  0.07457612
  0.13531902  0.        ]",11.1,333,24,9109,0,False
334,"[ 0.01911663  0.40408224 -0.01026259  1.853883    0.4428496   1.9152874
 -2.5314198   1.        ]","[ -1.4955229 -25.56722    -1.4620439  29.999277    8.208735    2.547419
   2.7949517   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01884304  0.3925054  -0.01090085  1.8294581   0.4297006   1.9059596
 -2.5549695   1.        ]","[-0.00280773  0.07875348  0.00448552  0.16603288  0.0865261   0.06872097
  0.13994151  0.        ]",11.133333,334,24,9110,0,False
335,"[ 0.01904793  0.40550035 -0.01023697  1.8565865   0.44544002  1.9160508
 -2.52737     1.        ]","[ -5.046557  -23.8745      7.793111   32.472927    8.234552    3.5914335
   3.6700275   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01882961  0.39411035 -0.01080881  1.8329153   0.43166986  1.9073805
 -2.551689    1.        ]","[-0.00123266  0.07015908  0.0034583   0.15011097  0.08364989  0.06064018
  0.14192747  0.        ]",11.166667,335,24,9111,0,False
336,"[ 0.01897196  0.41018713 -0.00954629  1.8650839   0.44972357  1.9196224
 -2.522172    1.        ]","[  1.8711461 -35.541355    1.8261708  19.388493    0.8142431  -1.1358945
  -0.6355328   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01878743  0.39815813 -0.01049243  1.8410089   0.4358423   1.9106709
 -2.5449278   1.        ]","[-0.00078753  0.07752082  0.00609483  0.15538403  0.08204058  0.06351639
  0.13329881  0.        ]",11.2,336,24,9112,0,False
337,"[ 0.01985116  0.41119185 -0.00971066  1.8693783   0.44999126  1.9223045
 -2.515778    1.        ]","[  1.8711461 -35.541355    1.8261708  19.388493    0.8142431  -1.1358945
  -0.6355328   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01878743  0.39815813 -0.01049243  1.8410089   0.4358423   1.9106709
 -2.5449278   1.        ]","[-0.00078753  0.07752082  0.00609483  0.15538403  0.08204058  0.06351639
  0.13329881  0.        ]",11.233334,337,24,9113,0,False
338,"[ 0.01980565  0.41655385 -0.00959847  1.8800656   0.4561691   1.9263605
 -2.503782    1.        ]","[  4.5075345  -34.78845      3.6993723   19.626335     0.9067786
  -0.90136206  -0.32252958   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01878743  0.40390864 -0.01018947  1.8529222   0.44305393  1.9150198
 -2.5322437   1.        ]","[7.34035840e-16 8.58412907e-02 4.48552426e-03 1.74353346e-01
 1.05700865e-01 6.39272779e-02 1.83974966e-01 0.00000000e+00]",11.266666,338,24,9114,0,False
339,"[ 0.02035665  0.41977325 -0.00975302  1.8895338   0.45815292  1.9318718
 -2.493813    1.        ]","[ -3.576204  -25.46296     8.395442   29.308445    7.166855    1.9854822
   2.2475579   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01878743  0.4057897  -0.01001306  1.8566748   0.44513056  1.9164348
 -2.5291624   1.        ]","[7.3403584e-16 8.8546298e-02 6.4714816e-03 1.7750350e-01 1.0368066e-01
 6.7282863e-02 1.6599864e-01 0.0000000e+00]",11.3,339,24,9115,0,False
340,"[ 0.0202145   0.41970772 -0.0096788   1.8904798   0.4593241   1.9322726
 -2.4925337   1.        ]","[ -2.4757912  -34.807957    -1.8651481   21.681261     1.1557823
   0.46442324  -0.07396104   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01887947  0.40780878 -0.00984049  1.8609948   0.44699433  1.9181855
 -2.5250416   1.        ]","[0.00164355 0.07618543 0.00695085 0.15747271 0.08067095 0.06180436
 0.14429007 0.        ]",11.333333,340,24,9116,0,False
341,"[ 0.02000513  0.423139   -0.00910544  1.8964634   0.46296602  1.9357108
 -2.4876409   1.        ]","[  4.3698726  -35.957794     3.461765    20.005566     1.2722021
  -0.85669076  -0.5558284    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01912682  0.41101864 -0.00977338  1.8678306   0.45024636  1.921309
 -2.5171628   1.        ]","[0.00595787 0.07471308 0.00239685 0.16038316 0.07365162 0.07211079
 0.18185206 0.        ]",11.366667,341,24,9117,0,False
342,"[ 0.01954992  0.42695394 -0.00876744  1.9041064   0.46860334  1.9389995
 -2.4795997   1.        ]","[ -4.0004873  -25.650162    -3.0664349   24.015709     1.8247535
   0.27394593   0.2482395    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01953141  0.41454488 -0.00968709  1.8760105   0.45376876  1.9251056
 -2.5082004   1.        ]","[0.00862864 0.08464286 0.00174627 0.1930145  0.08347869 0.08597825
 0.20777223 0.        ]",11.4,342,24,9118,0,False
343,"[ 0.01964766  0.42820632 -0.00911762  1.907162    0.46910968  1.9403872
 -2.4756463   1.        ]","[ 3.0359862e+00 -3.6313351e+01  2.4187257e+00  2.1681091e+01
  1.2353460e+00 -5.1519859e-01  3.4408495e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.01964262  0.41581425 -0.009666    1.8791169   0.45501322  1.9266013
 -2.5048506   1.        ]","[0.00852592 0.07875348 0.00184899 0.18667999 0.0779317  0.08625218
 0.20328669 0.        ]",11.433333,343,24,9119,0,False
344,"[ 0.01953743  0.43152833 -0.00873127  1.9140469   0.47055805  1.9446416
 -2.472181    1.        ]","[  0.16413441 -34.29688      0.33858073  20.019463     0.7794755
  -0.23416312  -0.26439193   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01979794  0.41969907 -0.00941864  1.8884933   0.45940042  1.9315847
 -2.4952364   1.        ]","[0.00366375 0.08186938 0.00469097 0.19332267 0.0892996  0.10285889
 0.19975992 0.        ]",11.466666,344,24,9120,0,False
345,"[ 0.01932201  0.43340898 -0.00858036  1.9177777   0.47208655  1.9470643
 -2.4693902   1.        ]","[  0.5027742  -33.928288     0.24234334  20.765718     1.1773472
  -0.3439028   -0.54618835   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.0198152   0.42092815 -0.00931318  1.8912603   0.4608155   1.9329251
 -2.4926631   1.        ]","[0.00239685 0.07960949 0.00578667 0.18914531 0.08905991 0.09580532
 0.18359832 0.        ]",11.5,345,24,9121,0,False
346,"[ 0.01881556  0.4380942  -0.00832952  1.9266273   0.47723904  1.9507134
 -2.461455    1.        ]","[ -0.8022526 -34.274055   -0.6958277  21.627365    8.347308   -0.8313627
   3.423612    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01981711  0.42395395 -0.00915403  1.8978449   0.4642056   1.9362308
 -2.485952    1.        ]","[0.00034241 0.07597999 0.00472521 0.16699162 0.08580705 0.08296508
 0.1657932  0.        ]",11.533334,346,24,9122,0,False
347,"[ 0.01869611  0.44002566 -0.00834484  1.9303975   0.47862712  1.9529217
 -2.4580994   1.        ]","[ 1.5041416e+00 -3.4952225e+01  1.3510089e+00  2.1281496e+01
  1.9486235e+00  8.4331678e-03 -7.2056186e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.01981711  0.42579088 -0.00908308  1.9016799   0.46576068  1.9383266
 -2.482558    1.        ]","[3.4240642e-05 8.2143299e-02 3.6637487e-03 1.7548329e-01 8.0602475e-02
 9.1456756e-02 1.6654648e-01 0.0000000e+00]",11.566667,347,24,9123,0,False
348,"[ 0.01810091  0.44266048 -0.00821417  1.9355805   0.48294395  1.9537205
 -2.453259    1.        ]","[ 1.1885685e+00 -3.6012196e+01  1.2430326e+00  1.7807585e+01
  1.8080141e-02 -5.5886817e-01 -7.2497845e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.01964646  0.4308492  -0.00875136  1.9122355   0.4704182   1.9437838
 -2.474012    1.        ]","[-0.00304742  0.08330748  0.0054785   0.17404519  0.07543214  0.08943656
  0.13634624  0.        ]",11.6,348,24,9124,0,False
349,"[ 0.0180865  0.445678  -0.0081588  1.9413234  0.48524    1.956123
 -2.448102   1.       ]","[  1.2818451  -36.503853     1.3995231   20.14426      0.25769693
  -0.7089294   -1.4513061    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01951415  0.43234673 -0.00866507  1.9151616   0.47181606  1.9452314
 -2.4714386   1.        ]","[-0.00523882  0.07597999  0.00523882  0.15613733  0.07197383  0.07769202
  0.1275464   0.        ]",11.633333,349,24,9125,0,False
350,"[ 0.01804854  0.44889766 -0.00815752  1.9473919   0.4874922   1.9591732
 -2.4420528   1.        ]","[  0.8961882  -35.389454     1.2048044   19.477705     0.30533972
  -1.265994    -0.74358344   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01919969  0.43537825 -0.00855578  1.9211997   0.4747421   1.948123
 -2.4660907   1.        ]","[-0.00756718  0.07597999  0.00301318  0.1502137   0.07074117  0.07259016
  0.12984052  0.        ]",11.666667,350,24,9126,0,False
351,"[ 0.01814361  0.45037213 -0.00829575  1.9502867   0.4880936   1.9605305
 -2.4389412   1.        ]","[ -1.0953456  -32.4099      -1.0286412   30.697254     9.249348
   0.12064552   0.36705273   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01900794  0.43741462 -0.00847141  1.9253128   0.47700858  1.9497893
 -2.4621542   1.        ]","[-0.00808079  0.08032855  0.0031159   0.15795209  0.08234875  0.07094661
  0.14559121  0.        ]",11.7,351,24,9127,0,False
352,"[ 0.0182909   0.45420223 -0.00861141  1.9573839   0.49059495  1.962408
 -2.431095    1.        ]","[  0.47861946 -35.19028      0.51079375  20.741167     7.6449866
  -0.351452     0.09755313   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01856117  0.4427778  -0.00834677  1.9355866   0.48187515  1.954119
 -2.4528832   1.        ]","[-0.00797807  0.09577107  0.00222564  0.18346137  0.08690275  0.07731537
  0.16555351  0.        ]",11.733334,352,24,9128,0,False
353,"[ 0.0184012   0.45815164 -0.00866922  1.9642754   0.49303702  1.9645165
 -2.4244928   1.        ]","[  0.47861946 -35.19028      0.51079375  20.741167     7.6449866
  -0.351452     0.09755313   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01856117  0.4427778  -0.00834677  1.9355866   0.48187515  1.954119
 -2.4528832   1.        ]","[-0.00797807  0.09577107  0.00222564  0.18346137  0.08690275  0.07731537
  0.16555351  0.        ]",11.766666,353,24,9129,0,False
354,"[ 0.01864724  0.4616655  -0.00876572  1.9700947   0.4955364   1.9645884
 -2.4178653   1.        ]","[ 7.8947592e-01 -3.6403572e+01  7.4069458e-01  2.0135935e+01
  1.2662365e+00 -1.0287418e+00  3.5333571e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.01846529  0.44772106 -0.00834294  1.9449534   0.48548958  1.9577142
 -2.4433439   1.        ]","[-1.7120321e-03  8.8272378e-02  6.8481284e-05  1.6726553e-01
  6.4543612e-02  6.4201206e-02  1.7034720e-01  0.0000000e+00]",11.8,354,24,9130,0,False
355,"[ 0.01864136  0.46615782 -0.00853373  1.9777663   0.49822503  1.9680723
 -2.4112263   1.        ]","[  1.0647228  -34.64541      1.0326921   19.934786     1.2898309
  -0.7279795   -0.68163216   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01844037  0.450394   -0.00840046  1.9500347   0.48742622  1.9595819
 -2.4383872   1.        ]","[-0.00116418  0.10005116 -0.00102722  0.1897274   0.07108358  0.06995364
  0.18606365  0.        ]",11.833333,355,24,9131,0,False
356,"[ 0.01886628  0.46825895 -0.0086293   1.9814914   0.49886578  1.9692237
 -2.4075923   1.        ]","[ -0.7638893  -34.6683      -0.6185414   20.196386     1.816177
  -0.8015343    0.19885507   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01844037  0.45369974 -0.00847908  1.9561017   0.48972335  1.9612252
 -2.4322877   1.        ]","[-0.00034241  0.09922938 -0.00229412  0.184831    0.07009059  0.05567528
  0.1831532   0.        ]",11.866667,356,24,9132,0,False
357,"[ 0.01949745  0.4726261  -0.0093245   1.9884816   0.50154305  1.9667137
 -2.3983674   1.        ]","[  1.9419044 -35.765224    1.6388086  19.844921    1.3012159  -1.2156557
  -0.5909361   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01844037  0.4559681  -0.00848867  1.960065    0.4913379   1.9622836
 -2.4281957   1.        ]","[ 7.3453146e-16  9.3168788e-02 -1.3696257e-03  1.6678616e-01
  6.3824557e-02  4.4375874e-02  1.6620408e-01  0.0000000e+00]",11.9,357,24,9133,0,False
358,"[ 0.01974386  0.4764229  -0.00847764  1.9942826   0.50546753  1.9679502
 -2.3932984   1.        ]","[  3.8200157  -39.179115     3.2365012   18.726322     0.5519912
  -0.25892258  -0.8097338    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01844037  0.45952886 -0.00852318  1.9660916   0.4936983   1.964084
 -2.4222229   1.        ]","[ 7.3453146e-16  9.7688556e-02 -7.5329415e-04  1.6712858e-01
  6.6529572e-02  4.7217846e-02  1.6795035e-01  0.0000000e+00]",11.933333,358,24,9134,0,False
359,"[ 0.02038499  0.48232272 -0.00827959  2.0045314   0.5083319   1.9711711
 -2.383365    1.        ]","[  0.57770187 -36.061012     0.32802504  21.908829     0.7359594
   2.7415972   -0.6855627    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01844037  0.46199667 -0.00854811  1.970431    0.4952246   1.9656199
 -2.4179947   1.        ]","[ 7.3453146e-16  1.0142078e-01 -1.0614599e-03  1.7435335e-01
  6.3482150e-02  5.6565542e-02  1.6798459e-01  0.0000000e+00]",11.966666,359,24,9135,0,False
360,"[ 0.02074862  0.4843385  -0.00810802  2.0078013   0.51084     1.9701434
 -2.37902     1.        ]","[  5.8347797  -35.657703     4.336111    18.322626     0.7918989
  -1.0260574   -0.96882766   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01879318  0.46780854 -0.00881464  1.9804938   0.49886972  1.9666976
 -2.4072185   1.        ]","[ 0.00630028  0.09755159 -0.00462249  0.16836125  0.06009233  0.01623007
  0.17815407  0.        ]",12.0,360,24,9136,0,False
361,"[ 0.02087221  0.48670048 -0.00768936  2.0113175   0.5133228   1.9700454
 -2.376084    1.        ]","[  5.8347797  -36.059704     4.336111    19.182127     0.87784886
  -1.1660575   -0.96882766   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01897918  0.47000405 -0.00881655  1.9840603   0.5005149   1.9670255
 -2.4034717   1.        ]","[ 0.00797807  0.10296161 -0.00325286  0.1729495   0.06913186  0.01335385
  0.18178357  0.        ]",12.033334,361,24,9137,0,False
362,"[ 0.02116788  0.49028444 -0.00757803  2.0172417   0.5154795   1.9713713
 -2.3708403   1.        ]","[ -2.7016728  -37.223534     3.9359288   20.680252     1.4054004
  -0.70958316  -0.89742994   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01941828  0.47408253 -0.00874177  1.9905932   0.50334704  1.9679574
 -2.3968642   1.        ]","[0.01058036 0.10508453 0.00133539 0.1688406  0.07313801 0.02150312
 0.16877213 0.        ]",12.066667,362,24,9138,0,False
363,"[ 0.02232728  0.49319783 -0.00813531  2.0221674   0.5155439   1.9710586
 -2.3643847   1.        ]","[  9.930131  -27.077454   -2.189083   31.798664    8.995954    2.3913825
   3.6314988   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01971932  0.4767459  -0.00867466  1.9949976   0.50532776  1.9685479
 -2.392082    1.        ]","[0.01181302 0.1052215  0.00253381 0.16747098 0.07282985 0.02482447
 0.17510664 0.        ]",12.1,363,24,9139,0,False
364,"[ 0.02233722  0.49588087 -0.00755557  2.0249956   0.51997644  1.9687583
 -2.3607075   1.        ]","[ 9.3486109e+00 -2.7154316e+01  8.6239643e+00  2.9900990e+01
  8.3836555e+00  9.8141003e-03  3.4988410e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02015267  0.48036608 -0.00847908  2.0010357   0.50808126  1.9691309
 -2.3862317   1.        ]","[0.01229239 0.10505029 0.00441704 0.17493545 0.07810291 0.019209
 0.17390822 0.        ]",12.133333,364,24,9140,0,False
365,"[ 0.02274751  0.4977189  -0.00778499  2.0281103   0.5204319   1.9687456
 -2.3573246   1.        ]","[-2.7187469e+00 -3.5215324e+01  1.6028851e+00  2.0848429e+01
  1.0717281e+00  2.0508787e-02 -5.9622931e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02037127  0.48218384 -0.00830651  2.0040731   0.5095136   1.9694568
 -2.3831773   1.        ]","[0.01164182 0.09710646 0.0065742  0.16206096 0.07474732 0.01623007
 0.15901354 0.        ]",12.166667,365,24,9141,0,False
366,"[ 0.02340291  0.5057405  -0.00727201  2.0407906   0.52450335  1.9716567
 -2.3464456   1.        ]","[ 10.03301   -26.799257   -1.3947779  31.229204    8.77289     2.3998609
   3.7250974   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.02096377  0.48630834 -0.00816269  2.0107956   0.51197374  1.9700665
 -2.3762991   1.        ]","[0.01448379 0.10611175 0.00564971 0.17428488 0.06950851 0.01670943
 0.17736652 0.        ]",12.2,366,24,9142,0,False
367,"[ 0.02381312  0.5090252  -0.0069278   2.0443382   0.5279601   1.9684287
 -2.342353    1.        ]","[ -2.4145644 -39.3674      6.7679076  17.71005     0.8732072  -2.403074
  -1.7148514   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.02170583  0.4911212  -0.00797862  2.018111    0.5155096   1.9698058
 -2.3682535   1.        ]","[ 0.01585342  0.1041258   0.00362951  0.15562372  0.07211079 -0.00297894
  0.16938846  0.        ]",12.233334,367,24,9143,0,False
368,"[ 0.02407999  0.5106251  -0.00694193  2.0469198   0.528622    1.9685551
 -2.3399088   1.        ]","[ -2.5485642 -38.0609      6.7679076  19.285799    1.3316072  -2.403074
  -0.5808514   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.02201071  0.49296582 -0.00792876  2.0208893   0.51669264  1.96966
 -2.3653045   1.        ]","[ 0.01492892  0.09676406  0.00321862  0.14090024  0.06663229 -0.0074987
  0.1547677   0.        ]",12.266666,368,24,9144,0,False
369,"[ 0.02456841  0.5142275  -0.00685003  2.052581    0.5301274   1.9693999
 -2.3349812   1.        ]","[ -1.8147675  -35.600304    -1.5933985   31.742973     1.0920738
   0.20665237   3.928983     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02253993  0.49693307 -0.0078233   2.026964    0.51916426  1.9697387
 -2.3592393   1.        ]","[ 0.01397018  0.0980652   0.00256805  0.14627603  0.06135923 -0.00068481
  0.15168604  0.        ]",12.3,369,24,9145,0,False
370,"[ 0.02512251  0.51858836 -0.00670126  2.058841    0.5330298   1.9693227
 -2.3278294   1.        ]","[ -1.9037791 -35.78555     2.272473   20.006586    1.3620313  -1.1917881
  -0.6144228   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.02271442  0.4986818  -0.00773318  2.0296502   0.5202937   1.9697502
 -2.3567927   1.        ]","[0.01256632 0.10207135 0.00349255 0.1564455  0.06430393 0.00160931
 0.15199421 0.        ]",12.333333,370,24,9146,0,False
